TransactionID,LeaseID,TenantID,UnitID,DueDate,PaidDate,AmountDue,AmountPaid
TX02529_202504,L02529,T0056,U0345,2025-04-01,2025-04-04,2063,2013
TX02530_202403,L02530,T0065,U0269,2024-03-01,2024-03-01,1000,1000
TX02530_202404,L02530,T0065,U0269,2024-04-01,2024-04-04,1000,975
TX02530_202405,L02530,T0065,U0269,2024-05-01,2024-05-04,1000,950
TX02530_202406,L02530,T0065,U0269,2024-06-01,2024-06-01,1000,900
TX02530_202407,L02530,T0065,U0269,2024-07-01,2024-07-11,1000,1000
TX02530_202408,L02530,T0065,U0269,2024-08-01,2024-08-01,1000,1000
TX02530_202409,L02530,T0065,U0269,2024-09-01,2024-09-02,1000,1000
TX02530_202410,L02530,T0065,U0269,2024-10-01,2024-10-02,1000,1000
TX02530_202411,L02530,T0065,U0269,2024-11-01,2024-11-04,1000,1000
TX02530_202412,L02530,T0065,U0269,2024-12-01,2024-12-01,1000,900
TX02530_202501,L02530,T0065,U0269,2025-01-01,2025-01-04,1000,1000
TX02530_202502,L02530,T0065,U0269,2025-02-01,2025-02-01,1000,1000
TX02530_202503,L02530,T0065,U0269,2025-03-01,2025-03-01,1000,1000
TX02530_202504,L02530,T0065,U0269,2025-04-01,2025-04-04,1000,900
TX02530_202505,L02530,T0065,U0269,2025-05-01,2025-05-04,1000,1000
TX02530_202506,L02530,T0065,U0269,2025-06-01,2025-06-01,1000,1000
TX02530_202507,L02530,T0065,U0269,2025-07-01,2025-07-01,1000,1000
TX02530_202508,L02530,T0065,U0269,2025-08-01,2025-08-02,1000,1000
TX02530_202509,L02530,T0065,U0269,2025-09-01,2025-09-02,1000,1000
TX02530_202510,L02530,T0065,U0269,2025-10-01,2025-10-21,1000,1000
TX02531_202311,L02531,T0841,U0094,2023-11-01,2023-11-01,2203,2153
TX02531_202312,L02531,T0841,U0094,2023-12-01,2023-12-01,2203,2203
TX02531_202401,L02531,T0841,U0094,2024-01-01,2024-01-02,2203,2203
TX02531_202402,L02531,T0841,U0094,2024-02-01,2024-02-01,2203,2203
TX02531_202403,L02531,T0841,U0094,2024-03-01,2024-03-01,2203,2178
TX02531_202404,L02531,T0841,U0094,2024-04-01,2024-04-02,2203,2203
TX02531_202405,L02531,T0841,U0094,2024-05-01,2024-05-11,2203,2153
TX02531_202406,L02531,T0841,U0094,2024-06-01,2024-06-01,2203,2203
TX02531_202407,L02531,T0841,U0094,2024-07-01,2024-07-02,2203,2203
TX02531_202408,L02531,T0841,U0094,2024-08-01,2024-08-11,2203,2203
TX02531_202409,L02531,T0841,U0094,2024-09-01,2024-09-04,2203,2203
TX02531_202410,L02531,T0841,U0094,2024-10-01,2024-10-01,2203,2203
TX02531_202411,L02531,T0841,U0094,2024-11-01,2024-11-02,2203,2203
TX02531_202412,L02531,T0841,U0094,2024-12-01,2024-12-01,2203,2103
TX02532_202302,L02532,T0097,U0309,2023-02-01,2023-02-01,2267,2267
TX02532_202303,L02532,T0097,U0309,2023-03-01,2023-03-01,2267,2217
TX02532_202304,L02532,T0097,U0309,2023-04-01,2023-04-01,2267,2267
TX02532_202305,L02532,T0097,U0309,2023-05-01,2023-05-01,2267,2167
TX02532_202306,L02532,T0097,U0309,2023-06-01,2023-06-04,2267,2242
TX02532_202307,L02532,T0097,U0309,2023-07-01,2023-07-01,2267,2267
TX02532_202308,L02532,T0097,U0309,2023-08-01,2023-08-11,2267,2267
TX02532_202309,L02532,T0097,U0309,2023-09-01,2023-09-01,2267,2267
TX02532_202310,L02532,T0097,U0309,2023-10-01,2023-10-01,2267,2167
TX02532_202311,L02532,T0097,U0309,2023-11-01,2023-11-01,2267,2167
TX02532_202312,L02532,T0097,U0309,2023-12-01,2023-12-02,2267,2267
TX02532_202401,L02532,T0097,U0309,2024-01-01,2024-01-04,2267,2267
TX02532_202402,L02532,T0097,U0309,2024-02-01,2024-02-02,2267,2267
TX02532_202403,L02532,T0097,U0309,2024-03-01,2024-03-04,2267,2217
TX02532_202404,L02532,T0097,U0309,2024-04-01,2024-04-04,2267,2242
TX02532_202405,L02532,T0097,U0309,2024-05-01,2024-05-01,2267,2267
TX02532_202406,L02532,T0097,U0309,2024-06-01,2024-06-01,2267,2267
TX02532_202407,L02532,T0097,U0309,2024-07-01,2024-07-01,2267,2267
TX02533_202206,L02533,T0143,U0131,2022-06-01,2022-06-04,2280,2180
TX02533_202207,L02533,T0143,U0131,2022-07-01,2022-07-01,2280,2255
TX02533_202208,L02533,T0143,U0131,2022-08-01,2022-08-01,2280,2280
TX02533_202209,L02533,T0143,U0131,2022-09-01,2022-09-02,2280,2230
TX02533_202210,L02533,T0143,U0131,2022-10-01,2022-10-01,2280,2280
TX02533_202211,L02533,T0143,U0131,2022-11-01,2022-11-01,2280,2255
TX02533_202212,L02533,T0143,U0131,2022-12-01,2022-12-01,2280,2280
TX02533_202301,L02533,T0143,U0131,2023-01-01,2023-01-01,2280,2280
TX02533_202302,L02533,T0143,U0131,2023-02-01,2023-02-04,2280,2280
TX02533_202303,L02533,T0143,U0131,2023-03-01,2023-03-01,2280,2280
TX02533_202304,L02533,T0143,U0131,2023-04-01,2023-04-01,2280,2280
TX02533_202305,L02533,T0143,U0131,2023-05-01,2023-05-02,2280,2280
TX02533_202306,L02533,T0143,U0131,2023-06-01,2023-06-04,2280,2280
TX02533_202307,L02533,T0143,U0131,2023-07-01,2023-07-11,2280,2280
TX02533_202308,L02533,T0143,U0131,2023-08-01,2023-08-02,2280,2255
TX02533_202309,L02533,T0143,U0131,2023-09-01,2023-09-01,2280,2255
TX02533_202310,L02533,T0143,U0131,2023-10-01,2023-10-04,2280,2280
TX02533_202311,L02533,T0143,U0131,2023-11-01,2023-11-04,2280,2280
TX02533_202312,L02533,T0143,U0131,2023-12-01,2023-12-02,2280,2280
TX02533_202401,L02533,T0143,U0131,2024-01-01,2024-01-04,2280,2280
TX02533_202402,L02533,T0143,U0131,2024-02-01,2024-02-01,2280,2280
TX02533_202403,L02533,T0143,U0131,2024-03-01,2024-03-02,2280,2280
TX02534_202508,L02534,T0879,U0038,2025-08-01,2025-08-02,1988,1988
TX02534_202509,L02534,T0879,U0038,2025-09-01,2025-09-01,1988,1988
TX02534_202510,L02534,T0879,U0038,2025-10-01,2025-10-01,1988,1988
TX02534_202511,L02534,T0879,U0038,2025-11-01,2025-11-04,1988,1988
TX02534_202512,L02534,T0879,U0038,2025-12-01,2025-12-01,1988,1988
TX02534_202601,L02534,T0879,U0038,2026-01-01,2026-01-11,1988,1988
TX02534_202602,L02534,T0879,U0038,2026-02-01,2026-02-04,1988,1988
TX02534_202603,L02534,T0879,U0038,2026-03-01,2026-03-02,1988,1988
TX02534_202604,L02534,T0879,U0038,2026-04-01,2026-04-01,1988,1988
TX02534_202605,L02534,T0879,U0038,2026-05-01,2026-05-01,1988,1988
TX02534_202606,L02534,T0879,U0038,2026-06-01,2026-06-02,1988,1988
TX02534_202607,L02534,T0879,U0038,2026-07-01,2026-07-02,1988,1988
TX02534_202608,L02534,T0879,U0038,2026-08-01,2026-08-04,1988,1988
TX02534_202609,L02534,T0879,U0038,2026-09-01,2026-09-02,1988,1988
TX02534_202610,L02534,T0879,U0038,2026-10-01,2026-10-04,1988,1988
TX02534_202611,L02534,T0879,U0038,2026-11-01,2026-11-01,1988,1938
TX02534_202612,L02534,T0879,U0038,2026-12-01,2026-12-04,1988,1988
TX02534_202701,L02534,T0879,U0038,2027-01-01,2027-01-01,1988,1988
TX02534_202702,L02534,T0879,U0038,2027-02-01,2027-02-21,1988,1963
TX02535_202304,L02535,T0434,U0071,2023-04-01,2023-04-01,2265,2240
TX02535_202305,L02535,T0434,U0071,2023-05-01,2023-05-02,2265,2265
TX02535_202306,L02535,T0434,U0071,2023-06-01,2023-06-02,2265,2265
TX02535_202307,L02535,T0434,U0071,2023-07-01,2023-07-01,2265,2265
TX02535_202308,L02535,T0434,U0071,2023-08-01,2023-08-11,2265,2215
TX02535_202309,L02535,T0434,U0071,2023-09-01,2023-09-02,2265,2265
TX02535_202310,L02535,T0434,U0071,2023-10-01,2023-10-01,2265,2265
TX02535_202311,L02535,T0434,U0071,2023-11-01,2023-11-01,2265,2265
TX02535_202312,L02535,T0434,U0071,2023-12-01,2023-12-04,2265,2265
TX02535_202401,L02535,T0434,U0071,2024-01-01,2024-01-01,2265,2165
TX02535_202402,L02535,T0434,U0071,2024-02-01,2024-02-01,2265,2165
TX02535_202403,L02535,T0434,U0071,2024-03-01,2024-03-02,2265,2215
TX02535_202404,L02535,T0434,U0071,2024-04-01,2024-04-01,2265,2215
TX02535_202405,L02535,T0434,U0071,2024-05-01,2024-05-01,2265,2215
TX02535_202406,L02535,T0434,U0071,2024-06-01,2024-06-02,2265,2215
TX02535_202407,L02535,T0434,U0071,2024-07-01,2024-07-01,2265,2240
TX02535_202408,L02535,T0434,U0071,2024-08-01,2024-08-04,2265,2265
TX02535_202409,L02535,T0434,U0071,2024-09-01,2024-09-04,2265,2265
TX02536_202209,L02536,T0636,U0280,2022-09-01,2022-09-01,2319,2219
TX02536_202210,L02536,T0636,U0280,2022-10-01,2022-10-01,2319,2294
TX02536_202211,L02536,T0636,U0280,2022-11-01,2022-11-02,2319,2319
TX02536_202212,L02536,T0636,U0280,2022-12-01,2022-12-02,2319,2319
TX02536_202301,L02536,T0636,U0280,2023-01-01,2023-01-01,2319,2319
TX02536_202302,L02536,T0636,U0280,2023-02-01,2023-02-02,2319,2319
TX02536_202303,L02536,T0636,U0280,2023-03-01,2023-03-04,2319,2269
TX02536_202304,L02536,T0636,U0280,2023-04-01,2023-04-01,2319,2294
TX02536_202305,L02536,T0636,U0280,2023-05-01,2023-05-04,2319,2319
TX02536_202306,L02536,T0636,U0280,2023-06-01,2023-06-02,2319,2319
TX02536_202307,L02536,T0636,U0280,2023-07-01,2023-07-02,2319,2319
TX02536_202308,L02536,T0636,U0280,2023-08-01,2023-08-01,2319,2319
TX02536_202309,L02536,T0636,U0280,2023-09-01,2023-09-11,2319,2319
TX02536_202310,L02536,T0636,U0280,2023-10-01,2023-10-01,2319,2319
TX02536_202311,L02536,T0636,U0280,2023-11-01,2023-11-04,2319,2319
TX02536_202312,L02536,T0636,U0280,2023-12-01,2023-12-02,2319,2319
TX02536_202401,L02536,T0636,U0280,2024-01-01,2024-01-02,2319,2319
TX02536_202402,L02536,T0636,U0280,2024-02-01,2024-02-04,2319,2219
TX02536_202403,L02536,T0636,U0280,2024-03-01,2024-03-01,2319,2319
TX02537_202409,L02537,T0678,U0332,2024-09-01,2024-09-11,865,865
TX02537_202410,L02537,T0678,U0332,2024-10-01,2024-10-02,865,865
TX02537_202411,L02537,T0678,U0332,2024-11-01,2024-11-02,865,865
TX02537_202412,L02537,T0678,U0332,2024-12-01,2024-12-02,865,865
TX02537_202501,L02537,T0678,U0332,2025-01-01,2025-01-02,865,865
TX02537_202502,L02537,T0678,U0332,2025-02-01,2025-02-04,865,765
TX02537_202503,L02537,T0678,U0332,2025-03-01,2025-03-01,865,865
TX02537_202504,L02537,T0678,U0332,2025-04-01,2025-04-02,865,865
TX02538_202502,L02538,T0085,U0159,2025-02-01,2025-02-04,1015,1015
TX02538_202503,L02538,T0085,U0159,2025-03-01,2025-03-02,1015,915
TX02538_202504,L02538,T0085,U0159,2025-04-01,2025-04-02,1015,1015
TX02538_202505,L02538,T0085,U0159,2025-05-01,2025-05-01,1015,1015
TX02538_202506,L02538,T0085,U0159,2025-06-01,2025-06-02,1015,1015
TX02538_202507,L02538,T0085,U0159,2025-07-01,2025-07-02,1015,1015
TX02538_202508,L02538,T0085,U0159,2025-08-01,2025-08-02,1015,1015
TX02538_202509,L02538,T0085,U0159,2025-09-01,2025-09-11,1015,1015
TX02538_202510,L02538,T0085,U0159,2025-10-01,2025-10-02,1015,990
TX02539_202301,L02539,T0587,U0186,2023-01-01,2023-01-01,700,700
TX02539_202302,L02539,T0587,U0186,2023-02-01,2023-02-02,700,700
TX02539_202303,L02539,T0587,U0186,2023-03-01,2023-03-02,700,700
TX02539_202304,L02539,T0587,U0186,2023-04-01,2023-04-04,700,700
TX02539_202305,L02539,T0587,U0186,2023-05-01,2023-05-01,700,675
TX02539_202306,L02539,T0587,U0186,2023-06-01,2023-06-02,700,700
TX02539_202307,L02539,T0587,U0186,2023-07-01,2023-07-11,700,650
TX02540_202401,L02540,T0343,U0485,2024-01-01,2024-01-02,1719,1719
TX02540_202402,L02540,T0343,U0485,2024-02-01,2024-02-02,1719,1719
TX02540_202403,L02540,T0343,U0485,2024-03-01,2024-03-02,1719,1719
TX02540_202404,L02540,T0343,U0485,2024-04-01,2024-04-01,1719,1719
TX02540_202405,L02540,T0343,U0485,2024-05-01,2024-05-02,1719,1719
TX02540_202406,L02540,T0343,U0485,2024-06-01,2024-06-04,1719,1719
TX02540_202407,L02540,T0343,U0485,2024-07-01,2024-07-04,1719,1619
TX02540_202408,L02540,T0343,U0485,2024-08-01,2024-08-11,1719,1719
TX02541_202501,L02541,T0935,U0190,2025-01-01,2025-01-04,2484,2484
TX02541_202502,L02541,T0935,U0190,2025-02-01,2025-02-01,2484,2484
TX02541_202503,L02541,T0935,U0190,2025-03-01,2025-03-04,2484,2484
TX02541_202504,L02541,T0935,U0190,2025-04-01,2025-04-01,2484,2484
TX02541_202505,L02541,T0935,U0190,2025-05-01,2025-05-04,2484,2484
TX02541_202506,L02541,T0935,U0190,2025-06-01,2025-06-01,2484,2484
TX02541_202507,L02541,T0935,U0190,2025-07-01,2025-07-01,2484,2484
TX02541_202508,L02541,T0935,U0190,2025-08-01,2025-08-02,2484,2484
TX02541_202509,L02541,T0935,U0190,2025-09-01,2025-09-11,2484,2484
TX02541_202510,L02541,T0935,U0190,2025-10-01,2025-10-01,2484,2484
TX02541_202511,L02541,T0935,U0190,2025-11-01,2025-11-01,2484,2384
TX02541_202512,L02541,T0935,U0190,2025-12-01,2025-12-04,2484,2484
TX02541_202601,L02541,T0935,U0190,2026-01-01,2026-01-11,2484,2484
TX02541_202602,L02541,T0935,U0190,2026-02-01,2026-02-02,2484,2484
TX02541_202603,L02541,T0935,U0190,2026-03-01,2026-03-04,2484,2484
TX02541_202604,L02541,T0935,U0190,2026-04-01,2026-04-11,2484,2484
TX02541_202605,L02541,T0935,U0190,2026-05-01,2026-05-21,2484,2484
TX02541_202606,L02541,T0935,U0190,2026-06-01,2026-06-02,2484,2484
TX02541_202607,L02541,T0935,U0190,2026-07-01,2026-07-04,2484,2484
TX02541_202608,L02541,T0935,U0190,2026-08-01,2026-08-04,2484,2434
TX02541_202609,L02541,T0935,U0190,2026-09-01,2026-09-01,2484,2384
TX02542_202510,L02542,T0293,U0421,2025-10-01,2025-10-01,1984,1934
TX02542_202511,L02542,T0293,U0421,2025-11-01,2025-11-01,1984,1959
TX02542_202512,L02542,T0293,U0421,2025-12-01,2025-12-11,1984,1984
TX02542_202601,L02542,T0293,U0421,2026-01-01,2026-01-01,1984,1984
TX02542_202602,L02542,T0293,U0421,2026-02-01,2026-02-01,1984,1984
TX02542_202603,L02542,T0293,U0421,2026-03-01,2026-03-02,1984,1959
TX02542_202604,L02542,T0293,U0421,2026-04-01,2026-04-04,1984,1984
TX02542_202605,L02542,T0293,U0421,2026-05-01,2026-05-01,1984,1984
TX02542_202606,L02542,T0293,U0421,2026-06-01,2026-06-04,1984,1984
TX02542_202607,L02542,T0293,U0421,2026-07-01,2026-07-02,1984,1984
TX02542_202608,L02542,T0293,U0421,2026-08-01,2026-08-01,1984,1984
TX02542_202609,L02542,T0293,U0421,2026-09-01,2026-09-01,1984,1984
TX02542_202610,L02542,T0293,U0421,2026-10-01,2026-10-01,1984,1984
TX02542_202611,L02542,T0293,U0421,2026-11-01,2026-11-02,1984,1959
TX02542_202612,L02542,T0293,U0421,2026-12-01,2026-12-01,1984,1984
TX02542_202701,L02542,T0293,U0421,2027-01-01,2027-01-01,1984,1984
TX02542_202702,L02542,T0293,U0421,2027-02-01,2027-02-01,1984,1984
TX02542_202703,L02542,T0293,U0421,2027-03-01,2027-03-01,1984,1984
TX02542_202704,L02542,T0293,U0421,2027-04-01,2027-04-04,1984,1959
TX02542_202705,L02542,T0293,U0421,2027-05-01,2027-05-01,1984,1984
TX02542_202706,L02542,T0293,U0421,2027-06-01,2027-06-01,1984,1959
TX02543_202407,L02543,T0955,U0119,2024-07-01,2024-07-01,762,762
TX02543_202408,L02543,T0955,U0119,2024-08-01,2024-08-01,762,762
TX02543_202409,L02543,T0955,U0119,2024-09-01,2024-09-01,762,762
TX02543_202410,L02543,T0955,U0119,2024-10-01,2024-10-01,762,662
TX02543_202411,L02543,T0955,U0119,2024-11-01,2024-11-04,762,762
TX02543_202412,L02543,T0955,U0119,2024-12-01,2024-12-02,762,762
TX02543_202501,L02543,T0955,U0119,2025-01-01,2025-01-01,762,762
TX02543_202502,L02543,T0955,U0119,2025-02-01,2025-02-02,762,712
TX02543_202503,L02543,T0955,U0119,2025-03-01,2025-03-02,762,762
TX02543_202504,L02543,T0955,U0119,2025-04-01,2025-04-02,762,762
TX02543_202505,L02543,T0955,U0119,2025-05-01,2025-05-01,762,762
TX02544_202402,L02544,T0570,U0219,2024-02-01,2024-02-01,1182,1182
TX02544_202403,L02544,T0570,U0219,2024-03-01,2024-03-02,1182,1182
TX02544_202404,L02544,T0570,U0219,2024-04-01,2024-04-02,1182,1132
TX02544_202405,L02544,T0570,U0219,2024-05-01,2024-05-01,1182,1182
TX02544_202406,L02544,T0570,U0219,2024-06-01,2024-06-01,1182,1082
TX02544_202407,L02544,T0570,U0219,2024-07-01,2024-07-02,1182,1132
TX02544_202408,L02544,T0570,U0219,2024-08-01,2024-08-02,1182,1182
TX02544_202409,L02544,T0570,U0219,2024-09-01,2024-09-04,1182,1182
TX02544_202410,L02544,T0570,U0219,2024-10-01,2024-10-04,1182,1182
TX02544_202411,L02544,T0570,U0219,2024-11-01,2024-11-04,1182,1182
TX02544_202412,L02544,T0570,U0219,2024-12-01,2024-12-11,1182,1182
TX02544_202501,L02544,T0570,U0219,2025-01-01,2025-01-01,1182,1182
TX02544_202502,L02544,T0570,U0219,2025-02-01,2025-02-11,1182,1157
TX02544_202503,L02544,T0570,U0219,2025-03-01,2025-03-02,1182,1182
TX02544_202504,L02544,T0570,U0219,2025-04-01,2025-04-01,1182,1157
TX02544_202505,L02544,T0570,U0219,2025-05-01,2025-05-04,1182,1182
TX02544_202506,L02544,T0570,U0219,2025-06-01,2025-06-21,1182,1182
TX02544_202507,L02544,T0570,U0219,2025-07-01,2025-07-04,1182,1182
TX02545_202108,L02545,T0649,U0052,2021-08-01,2021-08-02,2399,2374
TX02545_202109,L02545,T0649,U0052,2021-09-01,2021-09-04,2399,2399
TX02545_202110,L02545,T0649,U0052,2021-10-01,2021-10-02,2399,2374
TX02545_202111,L02545,T0649,U0052,2021-11-01,2021-11-01,2399,2374
TX02545_202112,L02545,T0649,U0052,2021-12-01,2021-12-01,2399,2374
TX02545_202201,L02545,T0649,U0052,2022-01-01,2022-01-04,2399,2399
TX02545_202202,L02545,T0649,U0052,2022-02-01,2022-02-04,2399,2399
TX02545_202203,L02545,T0649,U0052,2022-03-01,2022-03-04,2399,2399
TX02545_202204,L02545,T0649,U0052,2022-04-01,2022-04-01,2399,2399
TX02545_202205,L02545,T0649,U0052,2022-05-01,2022-05-01,2399,2349
TX02545_202206,L02545,T0649,U0052,2022-06-01,2022-06-01,2399,2399
TX02545_202207,L02545,T0649,U0052,2022-07-01,2022-07-02,2399,2399
TX02545_202208,L02545,T0649,U0052,2022-08-01,2022-08-04,2399,2374
TX02545_202209,L02545,T0649,U0052,2022-09-01,2022-09-04,2399,2399
TX02545_202210,L02545,T0649,U0052,2022-10-01,2022-10-01,2399,2399
TX02545_202211,L02545,T0649,U0052,2022-11-01,2022-11-01,2399,2349
TX02545_202212,L02545,T0649,U0052,2022-12-01,2022-12-02,2399,2349
TX02545_202301,L02545,T0649,U0052,2023-01-01,2023-01-04,2399,2399
TX02545_202302,L02545,T0649,U0052,2023-02-01,2023-02-01,2399,2399
TX02545_202303,L02545,T0649,U0052,2023-03-01,2023-03-02,2399,2399
TX02545_202304,L02545,T0649,U0052,2023-04-01,2023-04-01,2399,2399
TX02545_202305,L02545,T0649,U0052,2023-05-01,2023-05-02,2399,2399
TX02546_202106,L02546,T0610,U0221,2021-06-01,2021-06-04,2044,2044
TX02546_202107,L02546,T0610,U0221,2021-07-01,2021-07-11,2044,1944
TX02546_202108,L02546,T0610,U0221,2021-08-01,2021-08-01,2044,2044
TX02546_202109,L02546,T0610,U0221,2021-09-01,2021-09-01,2044,2044
TX02546_202110,L02546,T0610,U0221,2021-10-01,2021-10-01,2044,2044
TX02546_202111,L02546,T0610,U0221,2021-11-01,2021-11-02,2044,2044
TX02546_202112,L02546,T0610,U0221,2021-12-01,2021-12-01,2044,2044
TX02546_202201,L02546,T0610,U0221,2022-01-01,2022-01-01,2044,2044
TX02546_202202,L02546,T0610,U0221,2022-02-01,2022-02-01,2044,2044
TX02546_202203,L02546,T0610,U0221,2022-03-01,2022-03-04,2044,2044
TX02546_202204,L02546,T0610,U0221,2022-04-01,2022-04-04,2044,1944
TX02546_202205,L02546,T0610,U0221,2022-05-01,2022-05-01,2044,2019
TX02546_202206,L02546,T0610,U0221,2022-06-01,2022-06-02,2044,2044
TX02546_202207,L02546,T0610,U0221,2022-07-01,2022-07-01,2044,1944
TX02546_202208,L02546,T0610,U0221,2022-08-01,2022-08-02,2044,2044
TX02546_202209,L02546,T0610,U0221,2022-09-01,2022-09-21,2044,2044
TX02546_202210,L02546,T0610,U0221,2022-10-01,2022-10-01,2044,2044
TX02546_202211,L02546,T0610,U0221,2022-11-01,2022-11-01,2044,1944
TX02546_202212,L02546,T0610,U0221,2022-12-01,2022-12-02,2044,2044
TX02546_202301,L02546,T0610,U0221,2023-01-01,2023-01-04,2044,2044
TX02546_202302,L02546,T0610,U0221,2023-02-01,2023-02-01,2044,2044
TX02547_202211,L02547,T0703,U0450,2022-11-01,2022-11-02,1924,1874
TX02547_202212,L02547,T0703,U0450,2022-12-01,2022-12-01,1924,1899
TX02547_202301,L02547,T0703,U0450,2023-01-01,2023-01-01,1924,1924
TX02547_202302,L02547,T0703,U0450,2023-02-01,2023-02-01,1924,1924
TX02547_202303,L02547,T0703,U0450,2023-03-01,2023-03-01,1924,1874
TX02547_202304,L02547,T0703,U0450,2023-04-01,2023-04-11,1924,1924
TX02547_202305,L02547,T0703,U0450,2023-05-01,2023-05-02,1924,1899
TX02547_202306,L02547,T0703,U0450,2023-06-01,2023-06-01,1924,1924
TX02547_202307,L02547,T0703,U0450,2023-07-01,2023-07-11,1924,1924
TX02547_202308,L02547,T0703,U0450,2023-08-01,2023-08-02,1924,1924
TX02547_202309,L02547,T0703,U0450,2023-09-01,2023-09-02,1924,1874
TX02547_202310,L02547,T0703,U0450,2023-10-01,2023-10-01,1924,1899
TX02547_202311,L02547,T0703,U0450,2023-11-01,2023-11-02,1924,1924
TX02547_202312,L02547,T0703,U0450,2023-12-01,2023-12-01,1924,1924
TX02547_202401,L02547,T0703,U0450,2024-01-01,2024-01-02,1924,1924
TX02547_202402,L02547,T0703,U0450,2024-02-01,2024-02-01,1924,1924
TX02547_202403,L02547,T0703,U0450,2024-03-01,2024-03-02,1924,1924
TX02547_202404,L02547,T0703,U0450,2024-04-01,2024-04-11,1924,1924
TX02547_202405,L02547,T0703,U0450,2024-05-01,2024-05-04,1924,1924
TX02547_202406,L02547,T0703,U0450,2024-06-01,2024-06-02,1924,1924
TX02547_202407,L02547,T0703,U0450,2024-07-01,2024-07-02,1924,1924
TX02547_202408,L02547,T0703,U0450,2024-08-01,2024-08-11,1924,1924
TX02547_202409,L02547,T0703,U0450,2024-09-01,2024-09-01,1924,1899
TX02547_202410,L02547,T0703,U0450,2024-10-01,2024-10-01,1924,1824
TX02548_202207,L02548,T0242,U0411,2022-07-01,2022-07-04,921,921
TX02548_202208,L02548,T0242,U0411,2022-08-01,2022-08-04,921,921
TX02548_202209,L02548,T0242,U0411,2022-09-01,2022-09-02,921,921
TX02548_202210,L02548,T0242,U0411,2022-10-01,2022-10-04,921,896
TX02548_202211,L02548,T0242,U0411,2022-11-01,2022-11-04,921,921
TX02548_202212,L02548,T0242,U0411,2022-12-01,2022-12-02,921,921
TX02548_202301,L02548,T0242,U0411,2023-01-01,2023-01-02,921,921
TX02548_202302,L02548,T0242,U0411,2023-02-01,2023-02-04,921,896
TX02548_202303,L02548,T0242,U0411,2023-03-01,2023-03-02,921,921
TX02548_202304,L02548,T0242,U0411,2023-04-01,2023-04-02,921,821
TX02549_202107,L02549,T0830,U0130,2021-07-01,2021-07-04,851,801
TX02549_202108,L02549,T0830,U0130,2021-08-01,2021-08-02,851,801
TX02549_202109,L02549,T0830,U0130,2021-09-01,2021-09-04,851,851
TX02549_202110,L02549,T0830,U0130,2021-10-01,2021-10-02,851,851
TX02549_202111,L02549,T0830,U0130,2021-11-01,2021-11-04,851,851
TX02549_202112,L02549,T0830,U0130,2021-12-01,2021-12-01,851,826
TX02549_202201,L02549,T0830,U0130,2022-01-01,2022-01-01,851,851
TX02549_202202,L02549,T0830,U0130,2022-02-01,2022-02-01,851,851
TX02549_202203,L02549,T0830,U0130,2022-03-01,2022-03-04,851,851
TX02549_202204,L02549,T0830,U0130,2022-04-01,2022-04-02,851,851
TX02549_202205,L02549,T0830,U0130,2022-05-01,2022-05-11,851,801
TX02549_202206,L02549,T0830,U0130,2022-06-01,2022-06-01,851,751
TX02549_202207,L02549,T0830,U0130,2022-07-01,2022-07-04,851,851
TX02550_202308,L02550,T0560,U0236,2023-08-01,2023-08-01,1343,1293
TX02550_202309,L02550,T0560,U0236,2023-09-01,2023-09-04,1343,1343
TX02550_202310,L02550,T0560,U0236,2023-10-01,2023-10-11,1343,1243
TX02550_202311,L02550,T0560,U0236,2023-11-01,2023-11-01,1343,1343
TX02550_202312,L02550,T0560,U0236,2023-12-01,2023-12-01,1343,1343
TX02550_202401,L02550,T0560,U0236,2024-01-01,2024-01-02,1343,1343
TX02551_202404,L02551,T0959,U0245,2024-04-01,2024-04-01,1325,1325
TX02551_202405,L02551,T0959,U0245,2024-05-01,2024-05-11,1325,1275
TX02551_202406,L02551,T0959,U0245,2024-06-01,2024-06-04,1325,1300
TX02551_202407,L02551,T0959,U0245,2024-07-01,2024-07-01,1325,1325
TX02551_202408,L02551,T0959,U0245,2024-08-01,2024-08-02,1325,1225
TX02551_202409,L02551,T0959,U0245,2024-09-01,2024-09-02,1325,1325
TX02551_202410,L02551,T0959,U0245,2024-10-01,2024-10-01,1325,1325
TX02551_202411,L02551,T0959,U0245,2024-11-01,2024-11-01,1325,1225
TX02551_202412,L02551,T0959,U0245,2024-12-01,2024-12-01,1325,1325
TX02551_202501,L02551,T0959,U0245,2025-01-01,2025-01-21,1325,1225
TX02551_202502,L02551,T0959,U0245,2025-02-01,2025-02-02,1325,1300
TX02551_202503,L02551,T0959,U0245,2025-03-01,2025-03-01,1325,1300
TX02551_202504,L02551,T0959,U0245,2025-04-01,2025-04-02,1325,1275
TX02551_202505,L02551,T0959,U0245,2025-05-01,2025-05-02,1325,1300
TX02551_202506,L02551,T0959,U0245,2025-06-01,2025-06-01,1325,1300
TX02551_202507,L02551,T0959,U0245,2025-07-01,2025-07-01,1325,1225
TX02551_202508,L02551,T0959,U0245,2025-08-01,2025-08-02,1325,1325
TX02551_202509,L02551,T0959,U0245,2025-09-01,2025-09-02,1325,1325
TX02551_202510,L02551,T0959,U0245,2025-10-01,2025-10-04,1325,1325
TX02551_202511,L02551,T0959,U0245,2025-11-01,2025-11-02,1325,1325
TX02552_202311,L02552,T0031,U0225,2023-11-01,2023-11-04,2185,2185
